"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"17072","audio//part0_pair2.wav","36","audio-slider-response","11","270446","0.0-5.0-0.6","","50"
"20300","audio//part3_pair1.wav","62","audio-slider-response","12","290770","0.0-5.0-0.7","","50"
"16469","audio//part2_pair2.wav","28","audio-slider-response","13","307262","0.0-5.0-0.8","","50"
"16747","audio//part4_pair6.wav","34","audio-slider-response","14","324036","0.0-5.0-0.9","","50"
"16266","audio//part3_pair6.wav","38","audio-slider-response","15","340895","0.0-5.0-0.10","","50"
"25043","audio//part2_pair3.wav","34","audio-slider-response","16","365970","0.0-5.0-0.11","","50"
"51502","audio//part2_pair13.wav","36","audio-slider-response","17","417494","0.0-5.0-0.12","","50"
"25240","audio//part1_pair4.wav","28","audio-slider-response","18","443295","0.0-5.0-0.13","","50"
"26807","audio//part2_pair1.wav","22","audio-slider-response","19","470485","0.0-5.0-0.14","","50"
"26767","audio//part4_pair1.wav","61","audio-slider-response","20","497276","0.0-5.0-0.15","","50"
"21983","audio//part4_pair10.wav","70","audio-slider-response","21","519294","0.0-5.0-0.16","","50"
"23458","audio//part0_pair6.wav","56","audio-slider-response","22","542777","0.0-5.0-0.17","","50"
"19406","audio//part2_pair12.wav","52","audio-slider-response","23","562214","0.0-5.0-0.18","","50"
"20573","audio//part2_pair9.wav","35","audio-slider-response","24","582818","0.0-5.0-0.19","","50"
"21101","audio//part2_pair7.wav","34","audio-slider-response","25","603944","0.0-5.0-0.20","","50"
"38742","audio//part2_pair4.wav","25","audio-slider-response","26","642718","0.0-5.0-0.21","","50"
"29582","audio//part1_pair5.wav","46","audio-slider-response","27","672326","0.0-5.0-0.22","","50"
"25496","audio//part1_pair2.wav","57","audio-slider-response","28","698284","0.0-5.0-0.23","","50"
"30517","audio//part3_pair4.wav","38","audio-slider-response","29","728826","0.0-5.0-0.24","","50"
"22419","audio//part0_pair1.wav","12","audio-slider-response","30","751267","0.0-5.0-0.25","","50"
"30192","audio//part4_pair5.wav","57","audio-slider-response","31","781485","0.0-5.0-0.26","","50"
"20486","audio//part3_pair3.wav","75","audio-slider-response","32","801992","0.0-5.0-0.27","","50"
"26854","audio//part3_pair5.wav","30","audio-slider-response","33","829524","0.0-5.0-0.28","","50"
"35312","audio//part0_pair4.wav","79","audio-slider-response","34","865425","0.0-5.0-0.29","","50"
"38139","audio//part4_pair9.wav","78","audio-slider-response","35","904108","0.0-5.0-0.30","","50"
"23319","audio//part0_pair3.wav","5","audio-slider-response","36","927450","0.0-5.0-0.31","","50"
"19841","audio//part4_pair2.wav","55","audio-slider-response","37","948466","0.0-5.0-0.32","","50"
"18884","audio//part2_pair8.wav","43","audio-slider-response","38","967800","0.0-5.0-0.33","","50"
"16457","audio//part2_pair5.wav","41","audio-slider-response","39","985016","0.0-5.0-0.34","","50"
"23638","audio//part4_pair4.wav","53","audio-slider-response","40","1009266","0.0-5.0-0.35","","50"
"19191","audio//part1_pair3.wav","38","audio-slider-response","41","1028840","0.0-5.0-0.36","","50"
"17990","audio//part3_pair2.wav","39","audio-slider-response","42","1047383","0.0-5.0-0.37","","50"
"22338","audio//part4_pair7.wav","29","audio-slider-response","43","1070548","0.0-5.0-0.38","","50"
"24468","audio//part4_pair3.wav","34","audio-slider-response","44","1096340","0.0-5.0-0.39","","50"
"39901","","{""Q0"":""""}","survey-text","45","1136266","0.0-6.0","",""
