"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"16068","audio//part2_pair11.wav","42","audio-slider-response","22","654098","0.0-5.0-0.17","","50"
"52941","audio//part2_pair8.wav","39","audio-slider-response","23","707071","0.0-5.0-0.18","","50"
"49807","audio//part1_pair4.wav","30","audio-slider-response","24","757681","0.0-5.0-0.19","","50"
"44164","audio//part1_pair2.wav","26","audio-slider-response","25","802986","0.0-5.0-0.20","","50"
"23818","audio//part1_pair1.wav","25","audio-slider-response","26","827847","0.0-5.0-0.21","","50"
"21925","audio//part0_pair2.wav","34","audio-slider-response","27","850596","0.0-5.0-0.22","","50"
"21624","audio//part2_pair1.wav","45","audio-slider-response","28","873322","0.0-5.0-0.23","","50"
"21966","audio//part4_pair10.wav","66","audio-slider-response","29","896310","0.0-5.0-0.24","","50"
"21769","audio//part3_pair3.wav","69","audio-slider-response","30","918104","0.0-5.0-0.25","","50"
"21037","audio//part1_pair5.wav","32","audio-slider-response","31","939988","0.0-5.0-0.26","","50"
"25484","audio//part2_pair6.wav","42","audio-slider-response","32","966404","0.0-5.0-0.27","","50"
"24735","audio//part4_pair4.wav","35","audio-slider-response","33","991171","0.0-5.0-0.28","","50"
"24369","audio//part0_pair6.wav","30","audio-slider-response","34","1016454","0.0-5.0-0.29","","50"
"28038","audio//part4_pair7.wav","31","audio-slider-response","35","1044522","0.0-5.0-0.30","","50"
"18826","audio//part4_pair9.wav","59","audio-slider-response","36","1063904","0.0-5.0-0.31","","50"
"22709","audio//part0_pair4.wav","78","audio-slider-response","37","1087453","0.0-5.0-0.32","","50"
"19783","audio//part4_pair3.wav","23","audio-slider-response","38","1107262","0.0-5.0-0.33","","50"
"16759","audio//part2_pair3.wav","58","audio-slider-response","39","1124841","0.0-5.0-0.34","","50"
"17961","audio//part2_pair4.wav","44","audio-slider-response","40","1143612","0.0-5.0-0.35","","50"
"14501","audio//part3_pair2.wav","42","audio-slider-response","41","1158445","0.0-5.0-0.36","","50"
"17694","audio//part3_pair4.wav","35","audio-slider-response","42","1176669","0.0-5.0-0.37","","50"
"31324","audio//part2_pair10.wav","32","audio-slider-response","43","1208453","0.0-5.0-0.38","","50"
"59751","audio//part4_pair2.wav","26","audio-slider-response","44","1268852","0.0-5.0-0.39","","50"
"31018","","{""Q0"":""""}","survey-text","45","1299936","0.0-6.0","",""
