"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"15880","audio//part3_pair2.wav","20","audio-slider-response","16","366173","0.0-5.0-0.11","","50"
"17571","audio//part2_pair12.wav","34","audio-slider-response","17","383825","0.0-5.0-0.12","","50"
"35309","audio//part1_pair4.wav","70","audio-slider-response","18","419221","0.0-5.0-0.13","","50"
"22000","audio//part3_pair4.wav","16","audio-slider-response","19","441305","0.0-5.0-0.14","","50"
"19600","audio//part4_pair5.wav","66","audio-slider-response","20","460984","0.0-5.0-0.15","","50"
"21269","audio//part1_pair5.wav","21","audio-slider-response","21","482343","0.0-5.0-0.16","","50"
"18509","audio//part2_pair4.wav","40","audio-slider-response","22","500930","0.0-5.0-0.17","","50"
"16379","audio//part0_pair6.wav","58","audio-slider-response","23","517403","0.0-5.0-0.18","","50"
"16872","audio//part2_pair13.wav","68","audio-slider-response","24","534350","0.0-5.0-0.19","","50"
"16779","audio//part4_pair4.wav","39","audio-slider-response","25","551216","0.0-5.0-0.20","","50"
"19381","audio//part4_pair1.wav","14","audio-slider-response","26","570677","0.0-5.0-0.21","","50"
"36832","audio//part3_pair5.wav","18","audio-slider-response","27","607597","0.0-5.0-0.22","","50"
"40061","audio//part2_pair2.wav","23","audio-slider-response","28","647745","0.0-5.0-0.23","","50"
"20709","audio//part2_pair10.wav","67","audio-slider-response","29","668536","0.0-5.0-0.24","","50"
"30741","audio//part4_pair9.wav","19","audio-slider-response","30","699357","0.0-5.0-0.25","","50"
"18160","audio//part2_pair7.wav","94","audio-slider-response","31","717593","0.0-5.0-0.26","","50"
"31901","audio//part0_pair2.wav","35","audio-slider-response","32","749583","0.0-5.0-0.27","","50"
"17080","audio//part3_pair6.wav","19","audio-slider-response","33","766749","0.0-5.0-0.28","","50"
"32149","audio//part2_pair3.wav","22","audio-slider-response","34","798985","0.0-5.0-0.29","","50"
"27029","audio//part0_pair4.wav","100","audio-slider-response","35","826093","0.0-5.0-0.30","","50"
"20571","audio//part2_pair5.wav","33","audio-slider-response","36","846744","0.0-5.0-0.31","","50"
"22579","audio//part2_pair6.wav","32","audio-slider-response","37","869404","0.0-5.0-0.32","","50"
"18312","audio//part3_pair1.wav","23","audio-slider-response","38","887796","0.0-5.0-0.33","","50"
"18221","audio//part1_pair1.wav","36","audio-slider-response","39","906119","0.0-5.0-0.34","","50"
"21800","audio//part4_pair3.wav","23","audio-slider-response","40","928003","0.0-5.0-0.35","","50"
"21101","audio//part4_pair8.wav","19","audio-slider-response","41","949187","0.0-5.0-0.36","","50"
"17789","audio//part4_pair6.wav","29","audio-slider-response","42","967063","0.0-5.0-0.37","","50"
"49139","audio//part2_pair9.wav","30","audio-slider-response","43","1016283","0.0-5.0-0.38","","50"
"37109","audio//part4_pair10.wav","68","audio-slider-response","44","1053469","0.0-5.0-0.39","","50"
"1950","","{""Q0"":""""}","survey-text","45","1055446","0.0-6.0","",""
