"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"25709","audio//part4_pair4.wav","42","audio-slider-response","23","586326","0.0-5.0-0.18","","50"
"20621","audio//part0_pair5.wav","56","audio-slider-response","24","607036","0.0-5.0-0.19","","50"
"19501","audio//part4_pair6.wav","66","audio-slider-response","25","626618","0.0-5.0-0.20","","50"
"23669","audio//part2_pair13.wav","35","audio-slider-response","26","650370","0.0-5.0-0.21","","50"
"19331","audio//part0_pair2.wav","67","audio-slider-response","27","669786","0.0-5.0-0.22","","50"
"17600","audio//part2_pair5.wav","16","audio-slider-response","28","687461","0.0-5.0-0.23","","50"
"25280","audio//part1_pair1.wav","32","audio-slider-response","29","712835","0.0-5.0-0.24","","50"
"21440","audio//part4_pair10.wav","86","audio-slider-response","30","734361","0.0-5.0-0.25","","50"
"18581","audio//part2_pair1.wav","32","audio-slider-response","31","753025","0.0-5.0-0.26","","50"
"20419","audio//part4_pair3.wav","36","audio-slider-response","32","773527","0.0-5.0-0.27","","50"
"18741","audio//part1_pair4.wav","47","audio-slider-response","33","792347","0.0-5.0-0.28","","50"
"23840","audio//part4_pair1.wav","34","audio-slider-response","34","816271","0.0-5.0-0.29","","50"
"20160","audio//part2_pair11.wav","23","audio-slider-response","35","836513","0.0-5.0-0.30","","50"
"17768","audio//part3_pair6.wav","15","audio-slider-response","36","854362","0.0-5.0-0.31","","50"
"17712","audio//part2_pair9.wav","16","audio-slider-response","37","872154","0.0-5.0-0.32","","50"
"19312","audio//part2_pair8.wav","40","audio-slider-response","38","891552","0.0-5.0-0.33","","50"
"17429","audio//part2_pair4.wav","57","audio-slider-response","39","909057","0.0-5.0-0.34","","50"
"16909","audio//part2_pair3.wav","42","audio-slider-response","40","926047","0.0-5.0-0.35","","50"
"17981","audio//part1_pair5.wav","69","audio-slider-response","41","944113","0.0-5.0-0.36","","50"
"13829","audio//part3_pair2.wav","30","audio-slider-response","42","958011","0.0-5.0-0.37","","50"
"17891","audio//part2_pair6.wav","19","audio-slider-response","43","975983","0.0-5.0-0.38","","50"
"18960","audio//part3_pair4.wav","17","audio-slider-response","44","995031","0.0-5.0-0.39","","50"
"961","","{""Q0"":""""}","survey-text","45","996019","0.0-6.0","",""
