"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"17548","audio//part3_pair3.wav","27","audio-slider-response","10","171706","0.0-5.0-0.5","","50"
"29312","audio//part2_pair9.wav","21","audio-slider-response","11","202454","0.0-5.0-0.6","","50"
"18704","audio//part1_pair4.wav","17","audio-slider-response","12","222923","0.0-5.0-0.7","","50"
"22329","audio//part2_pair7.wav","33","audio-slider-response","13","246584","0.0-5.0-0.8","","50"
"23943","audio//part4_pair3.wav","31","audio-slider-response","14","271720","0.0-5.0-0.9","","50"
"16861","audio//part4_pair4.wav","59","audio-slider-response","15","289458","0.0-5.0-0.10","","50"
"18175","audio//part2_pair13.wav","37","audio-slider-response","16","308428","0.0-5.0-0.11","","50"
"28009","audio//part4_pair6.wav","41","audio-slider-response","17","337103","0.0-5.0-0.12","","50"
"22068","audio//part0_pair6.wav","61","audio-slider-response","18","359861","0.0-5.0-0.13","","50"
"25260","audio//part3_pair6.wav","59","audio-slider-response","19","386495","0.0-5.0-0.14","","50"
"25649","audio//part3_pair4.wav","37","audio-slider-response","20","412946","0.0-5.0-0.15","","50"
"30973","audio//part4_pair5.wav","40","audio-slider-response","21","444816","0.0-5.0-0.16","","50"
"16237","audio//part3_pair2.wav","20","audio-slider-response","22","462057","0.0-5.0-0.17","","50"
"26001","audio//part2_pair5.wav","27","audio-slider-response","23","489603","0.0-5.0-0.18","","50"
"38307","audio//part1_pair3.wav","61","audio-slider-response","24","528713","0.0-5.0-0.19","","50"
"29304","audio//part4_pair8.wav","83","audio-slider-response","25","558903","0.0-5.0-0.20","","50"
"59220","audio//part2_pair2.wav","81","audio-slider-response","26","618931","0.0-5.0-0.21","","50"
"17714","audio//part2_pair10.wav","72","audio-slider-response","27","637736","0.0-5.0-0.22","","50"
"27966","audio//part4_pair9.wav","60","audio-slider-response","28","666469","0.0-5.0-0.23","","50"
"21301","audio//part2_pair8.wav","29","audio-slider-response","29","688447","0.0-5.0-0.24","","50"
"25289","audio//part2_pair12.wav","58","audio-slider-response","30","714754","0.0-5.0-0.25","","50"
"42185","audio//part4_pair7.wav","35","audio-slider-response","31","757541","0.0-5.0-0.26","","50"
"68267","audio//part1_pair2.wav","60","audio-slider-response","32","826633","0.0-5.0-0.27","","50"
"33689","audio//part0_pair3.wav","21","audio-slider-response","33","861033","0.0-5.0-0.28","","50"
"23806","audio//part4_pair10.wav","66","audio-slider-response","34","885513","0.0-5.0-0.29","","50"
"18808","audio//part0_pair4.wav","25","audio-slider-response","35","905081","0.0-5.0-0.30","","50"
"18945","audio//part3_pair5.wav","25","audio-slider-response","36","925079","0.0-5.0-0.31","","50"
"20515","audio//part2_pair3.wav","26","audio-slider-response","37","946263","0.0-5.0-0.32","","50"
"17162","audio//part4_pair2.wav","69","audio-slider-response","38","965342","0.0-5.0-0.33","","50"
"20535","audio//part0_pair2.wav","37","audio-slider-response","39","986756","0.0-5.0-0.34","","50"
"20349","audio//part4_pair1.wav","35","audio-slider-response","40","1008244","0.0-5.0-0.35","","50"
"29010","audio//part0_pair5.wav","65","audio-slider-response","41","1037941","0.0-5.0-0.36","","50"
"16277","audio//part2_pair11.wav","60","audio-slider-response","42","1054837","0.0-5.0-0.37","","50"
"36066","audio//part1_pair5.wav","40","audio-slider-response","43","1091611","0.0-5.0-0.38","","50"
"21667","audio//part0_pair1.wav","42","audio-slider-response","44","1113920","0.0-5.0-0.39","","50"
"3897","","{""Q0"":""""}","survey-text","45","1117916","0.0-6.0","",""
