"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"16567","audio//part3_pair1.wav","33","audio-slider-response","10","215991","0.0-5.0-0.5","","50"
"20608","audio//part3_pair3.wav","43","audio-slider-response","11","236949","0.0-5.0-0.6","","50"
"19296","audio//part3_pair5.wav","31","audio-slider-response","12","256583","0.0-5.0-0.7","","50"
"19290","audio//part0_pair3.wav","3","audio-slider-response","13","276279","0.0-5.0-0.8","","50"
"16312","audio//part4_pair5.wav","99","audio-slider-response","14","293108","0.0-5.0-0.9","","50"
"22390","audio//part2_pair9.wav","24","audio-slider-response","15","315937","0.0-5.0-0.10","","50"
"35979","audio//part2_pair12.wav","22","audio-slider-response","16","352262","0.0-5.0-0.11","","50"
"16434","audio//part4_pair9.wav","56","audio-slider-response","17","369253","0.0-5.0-0.12","","50"
"18808","audio//part1_pair3.wav","32","audio-slider-response","18","388704","0.0-5.0-0.13","","50"
"19290","audio//part0_pair2.wav","0","audio-slider-response","19","408416","0.0-5.0-0.14","","50"
"19528","audio//part4_pair6.wav","77","audio-slider-response","20","428341","0.0-5.0-0.15","","50"
"32136","audio//part2_pair13.wav","35","audio-slider-response","21","460962","0.0-5.0-0.16","","50"
"25333","audio//part1_pair5.wav","10","audio-slider-response","22","487057","0.0-5.0-0.17","","50"
"17142","audio//part4_pair10.wav","100","audio-slider-response","23","504558","0.0-5.0-0.18","","50"
"20230","audio//part1_pair1.wav","21","audio-slider-response","24","525420","0.0-5.0-0.19","","50"
"20741","audio//part2_pair8.wav","39","audio-slider-response","25","546512","0.0-5.0-0.20","","50"
"22390","audio//part3_pair6.wav","6","audio-slider-response","26","569308","0.0-5.0-0.21","","50"
"22396","audio//part2_pair7.wav","36","audio-slider-response","27","592129","0.0-5.0-0.22","","50"
"28868","audio//part0_pair1.wav","9","audio-slider-response","28","621388","0.0-5.0-0.23","","50"
"30465","audio//part4_pair8.wav","59","audio-slider-response","29","652300","0.0-5.0-0.24","","50"
"20503","audio//part2_pair11.wav","35","audio-slider-response","30","673283","0.0-5.0-0.25","","50"
"23214","audio//part4_pair3.wav","59","audio-slider-response","31","696870","0.0-5.0-0.26","","50"
"24770","audio//part4_pair2.wav","40","audio-slider-response","32","722162","0.0-5.0-0.27","","50"
"21391","audio//part2_pair4.wav","28","audio-slider-response","33","744037","0.0-5.0-0.28","","50"
"23957","audio//part1_pair4.wav","17","audio-slider-response","34","768645","0.0-5.0-0.29","","50"
"21629","audio//part4_pair1.wav","0","audio-slider-response","35","790716","0.0-5.0-0.30","","50"
"19865","audio//part2_pair10.wav","37","audio-slider-response","36","811204","0.0-5.0-0.31","","50"
"22616","audio//part2_pair2.wav","36","audio-slider-response","37","834324","0.0-5.0-0.32","","50"
"23818","audio//part3_pair4.wav","25","audio-slider-response","38","858841","0.0-5.0-0.33","","50"
"17914","audio//part4_pair7.wav","19","audio-slider-response","39","877208","0.0-5.0-0.34","","50"
"26610","audio//part4_pair4.wav","30","audio-slider-response","40","904192","0.0-5.0-0.35","","50"
"17189","audio//part2_pair1.wav","59","audio-slider-response","41","921896","0.0-5.0-0.36","","50"
"33512","audio//part1_pair2.wav","42","audio-slider-response","42","955867","0.0-5.0-0.37","","50"
"17055","audio//part2_pair5.wav","58","audio-slider-response","43","973404","0.0-5.0-0.38","","50"
"20793","audio//part2_pair3.wav","39","audio-slider-response","44","994645","0.0-5.0-0.39","","50"
"3126","","{""Q0"":""""}","survey-text","45","997789","0.0-6.0","",""
