"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"16848","audio//part2_pair9.wav","0","audio-slider-response","10","285280","0.0-5.0-0.5","","50"
"17939","audio//part4_pair2.wav","0","audio-slider-response","11","304364","0.0-5.0-0.6","","50"
"18320","audio//part0_pair1.wav","16","audio-slider-response","12","323663","0.0-5.0-0.7","","50"
"16971","audio//part2_pair3.wav","0","audio-slider-response","13","341599","0.0-5.0-0.8","","50"
"52939","audio//part2_pair6.wav","13","audio-slider-response","14","395352","0.0-5.0-0.9","","50"
"18488","audio//part1_pair1.wav","51","audio-slider-response","15","414743","0.0-5.0-0.10","","50"
"17189","audio//part3_pair3.wav","47","audio-slider-response","16","432608","0.0-5.0-0.11","","50"
"72181","audio//part2_pair5.wav","47","audio-slider-response","17","505535","0.0-5.0-0.12","","50"
"35301","audio//part2_pair1.wav","37","audio-slider-response","18","541926","0.0-5.0-0.13","","50"
"30891","audio//part4_pair3.wav","28","audio-slider-response","19","573451","0.0-5.0-0.14","","50"
"567901","audio//part2_pair11.wav","43","audio-slider-response","20","1142057","0.0-5.0-0.15","","50"
"56861","audio//part2_pair7.wav","44","audio-slider-response","21","1200006","0.0-5.0-0.16","","50"
"32360","audio//part3_pair6.wav","38","audio-slider-response","22","1233062","0.0-5.0-0.17","","50"
"296392","audio//part0_pair6.wav","33","audio-slider-response","23","1530173","0.0-5.0-0.18","","50"
"649888","audio//part4_pair10.wav","39","audio-slider-response","24","2182698","0.0-5.0-0.19","","50"
"23560","audio//part2_pair13.wav","30","audio-slider-response","25","2207740","0.0-5.0-0.20","","50"
"166091","audio//part4_pair4.wav","32","audio-slider-response","26","2374844","0.0-5.0-0.21","","50"
"56109","audio//part2_pair2.wav","24","audio-slider-response","27","2431764","0.0-5.0-0.22","","50"
"102680","audio//part4_pair6.wav","35","audio-slider-response","28","2535278","0.0-5.0-0.23","","50"
"92619","audio//part0_pair4.wav","37","audio-slider-response","29","2629279","0.0-5.0-0.24","","50"
"42611","audio//part4_pair5.wav","0","audio-slider-response","30","2672776","0.0-5.0-0.25","","50"
"173240","audio//part4_pair1.wav","30","audio-slider-response","31","2846667","0.0-5.0-0.26","","50"
"51200","audio//part0_pair3.wav","29","audio-slider-response","32","2898651","0.0-5.0-0.27","","50"
"50960","audio//part4_pair8.wav","10","audio-slider-response","33","2952412","0.0-5.0-0.28","","50"
"46459","audio//part3_pair4.wav","28","audio-slider-response","34","3000731","0.0-5.0-0.29","","50"
"143712","audio//part1_pair2.wav","40","audio-slider-response","35","3145908","0.0-5.0-0.30","","50"
"136451","audio//part2_pair10.wav","28","audio-slider-response","36","3283755","0.0-5.0-0.31","","50"
"36301","audio//part4_pair7.wav","71","audio-slider-response","37","3321690","0.0-5.0-0.32","","50"
"413200","audio//part2_pair4.wav","25","audio-slider-response","38","3736086","0.0-5.0-0.33","","50"
"77651","audio//part3_pair1.wav","86","audio-slider-response","39","3814798","0.0-5.0-0.34","","50"
"26400","audio//part3_pair5.wav","37","audio-slider-response","40","3842360","0.0-5.0-0.35","","50"
"28821","audio//part0_pair5.wav","26","audio-slider-response","41","3871906","0.0-5.0-0.36","","50"
"48000","audio//part2_pair12.wav","70","audio-slider-response","42","3920601","0.0-5.0-0.37","","50"
"41440","audio//part1_pair5.wav","70","audio-slider-response","43","3962845","0.0-5.0-0.38","","50"
"31069","audio//part1_pair4.wav","67","audio-slider-response","44","3994735","0.0-5.0-0.39","","50"
"1892","","{""Q0"":""""}","survey-text","45","3997042","0.0-6.0","",""
