"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"15958","audio//part4_pair6.wav","36","audio-slider-response","10","167766","0.0-5.0-0.5","","50"
"20216","audio//part0_pair4.wav","100","audio-slider-response","11","188526","0.0-5.0-0.6","","50"
"15882","audio//part4_pair5.wav","94","audio-slider-response","12","205650","0.0-5.0-0.7","","50"
"19345","audio//part2_pair7.wav","29","audio-slider-response","13","225544","0.0-5.0-0.8","","50"
"19371","audio//part4_pair3.wav","72","audio-slider-response","14","245451","0.0-5.0-0.9","","50"
"118877","audio//part4_pair9.wav","8","audio-slider-response","15","364865","0.0-5.0-0.10","","50"
"17569","audio//part3_pair5.wav","9","audio-slider-response","16","383114","0.0-5.0-0.11","","50"
"16744","audio//part4_pair10.wav","40","audio-slider-response","17","400412","0.0-5.0-0.12","","50"
"20616","audio//part3_pair1.wav","57","audio-slider-response","18","421583","0.0-5.0-0.13","","50"
"23803","audio//part4_pair1.wav","36","audio-slider-response","19","445953","0.0-5.0-0.14","","50"
"24581","audio//part4_pair4.wav","25","audio-slider-response","20","471074","0.0-5.0-0.15","","50"
"27347","audio//part3_pair6.wav","33","audio-slider-response","21","498943","0.0-5.0-0.16","","50"
"20123","audio//part0_pair1.wav","0","audio-slider-response","22","519602","0.0-5.0-0.17","","50"
"17464","audio//part2_pair10.wav","13","audio-slider-response","23","537615","0.0-5.0-0.18","","50"
"16190","audio//part0_pair5.wav","100","audio-slider-response","24","554334","0.0-5.0-0.19","","50"
"16927","audio//part3_pair4.wav","7","audio-slider-response","25","571798","0.0-5.0-0.20","","50"
"16425","audio//part2_pair11.wav","61","audio-slider-response","26","588778","0.0-5.0-0.21","","50"
"21255","audio//part1_pair2.wav","10","audio-slider-response","27","610626","0.0-5.0-0.22","","50"
"17847","audio//part2_pair9.wav","16","audio-slider-response","28","629006","0.0-5.0-0.23","","50"
"19830","audio//part2_pair1.wav","38","audio-slider-response","29","649388","0.0-5.0-0.24","","50"
"17287","audio//part2_pair2.wav","11","audio-slider-response","30","667217","0.0-5.0-0.25","","50"
"22137","audio//part0_pair3.wav","17","audio-slider-response","31","689898","0.0-5.0-0.26","","50"
"18805","audio//part0_pair2.wav","16","audio-slider-response","32","709252","0.0-5.0-0.27","","50"
"17116","audio//part4_pair8.wav","69","audio-slider-response","33","726901","0.0-5.0-0.28","","50"
"23188","audio//part2_pair8.wav","89","audio-slider-response","34","750636","0.0-5.0-0.29","","50"
"20204","audio//part2_pair5.wav","31","audio-slider-response","35","771387","0.0-5.0-0.30","","50"
"26709","audio//part2_pair13.wav","15","audio-slider-response","36","798630","0.0-5.0-0.31","","50"
"16161","audio//part4_pair7.wav","15","audio-slider-response","37","815346","0.0-5.0-0.32","","50"
"19908","audio//part1_pair4.wav","13","audio-slider-response","38","835838","0.0-5.0-0.33","","50"
"22785","audio//part0_pair6.wav","23","audio-slider-response","39","859164","0.0-5.0-0.34","","50"
"16678","audio//part2_pair6.wav","39","audio-slider-response","40","876388","0.0-5.0-0.35","","50"
"20727","audio//part1_pair5.wav","17","audio-slider-response","41","897701","0.0-5.0-0.36","","50"
"17467","audio//part3_pair2.wav","21","audio-slider-response","42","915606","0.0-5.0-0.37","","50"
"16080","audio//part2_pair4.wav","13","audio-slider-response","43","932223","0.0-5.0-0.38","","50"
"17508","audio//part1_pair3.wav","26","audio-slider-response","44","950408","0.0-5.0-0.39","","50"
"5154","","{""Q0"":""""}","survey-text","45","955686","0.0-6.0","",""
