"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"37204","audio//part0_pair4.wav","38","audio-slider-response","10","276405","0.0-5.0-0.5","","50"
"19313","audio//part3_pair5.wav","30","audio-slider-response","11","296251","0.0-5.0-0.6","","50"
"36531","audio//part0_pair1.wav","41","audio-slider-response","12","333347","0.0-5.0-0.7","","50"
"17885","audio//part0_pair5.wav","76","audio-slider-response","13","351604","0.0-5.0-0.8","","50"
"21351","audio//part4_pair8.wav","21","audio-slider-response","14","373747","0.0-5.0-0.9","","50"
"32868","audio//part2_pair12.wav","41","audio-slider-response","15","407351","0.0-5.0-0.10","","50"
"22936","audio//part4_pair2.wav","65","audio-slider-response","16","430838","0.0-5.0-0.11","","50"
"65927","audio//part2_pair2.wav","24","audio-slider-response","17","497237","0.0-5.0-0.12","","50"
"31271","audio//part2_pair13.wav","42","audio-slider-response","18","529516","0.0-5.0-0.13","","50"
"33025","audio//part2_pair4.wav","21","audio-slider-response","19","563201","0.0-5.0-0.14","","50"
"21269","audio//part4_pair6.wav","66","audio-slider-response","20","585409","0.0-5.0-0.15","","50"
"42133","audio//part2_pair8.wav","40","audio-slider-response","21","628050","0.0-5.0-0.16","","50"
"19348","audio//part4_pair5.wav","69","audio-slider-response","22","647900","0.0-5.0-0.17","","50"
"21275","audio//part0_pair2.wav","33","audio-slider-response","23","669958","0.0-5.0-0.18","","50"
"20265","audio//part3_pair4.wav","30","audio-slider-response","24","690921","0.0-5.0-0.19","","50"
"18286","audio//part2_pair6.wav","58","audio-slider-response","25","709912","0.0-5.0-0.20","","50"
"17827","audio//part0_pair6.wav","59","audio-slider-response","26","728104","0.0-5.0-0.21","","50"
"19203","audio//part4_pair1.wav","31","audio-slider-response","27","748075","0.0-5.0-0.22","","50"
"59948","audio//part1_pair3.wav","17","audio-slider-response","28","808417","0.0-5.0-0.23","","50"
"38998","audio//part2_pair11.wav","33","audio-slider-response","29","848473","0.0-5.0-0.24","","50"
"27783","audio//part3_pair3.wav","75","audio-slider-response","30","877011","0.0-5.0-0.25","","50"
"17014","audio//part2_pair10.wav","72","audio-slider-response","31","894583","0.0-5.0-0.26","","50"
"29629","audio//part3_pair2.wav","32","audio-slider-response","32","924712","0.0-5.0-0.27","","50"
"25478","audio//part1_pair5.wav","33","audio-slider-response","33","950574","0.0-5.0-0.28","","50"
"23713","audio//part2_pair5.wav","36","audio-slider-response","34","974862","0.0-5.0-0.29","","50"
"37169","audio//part2_pair3.wav","36","audio-slider-response","35","1012608","0.0-5.0-0.30","","50"
"22593","audio//part2_pair9.wav","39","audio-slider-response","36","1035747","0.0-5.0-0.31","","50"
"27144","audio//part4_pair4.wav","35","audio-slider-response","37","1063445","0.0-5.0-0.32","","50"
"37152","audio//part4_pair7.wav","32","audio-slider-response","38","1101266","0.0-5.0-0.33","","50"
"38313","audio//part1_pair1.wav","28","audio-slider-response","39","1140261","0.0-5.0-0.34","","50"
"16242","audio//part3_pair1.wav","41","audio-slider-response","40","1157353","0.0-5.0-0.35","","50"
"18471","audio//part4_pair10.wav","79","audio-slider-response","41","1176279","0.0-5.0-0.36","","50"
"27997","audio//part4_pair3.wav","32","audio-slider-response","42","1204762","0.0-5.0-0.37","","50"
"21281","audio//part2_pair7.wav","28","audio-slider-response","43","1226582","0.0-5.0-0.38","","50"
"27533","audio//part0_pair3.wav","58","audio-slider-response","44","1254870","0.0-5.0-0.39","","50"
"10599","","{""Q0"":""""}","survey-text","45","1265491","0.0-6.0","",""
