"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"45021","audio//part0_pair6.wav","61","audio-slider-response","14","467996","0.0-5.0-0.9","","50"
"22640","audio//part4_pair3.wav","39","audio-slider-response","15","491261","0.0-5.0-0.10","","50"
"30440","audio//part2_pair9.wav","30","audio-slider-response","16","522511","0.0-5.0-0.11","","50"
"32072","audio//part2_pair6.wav","61","audio-slider-response","17","555519","0.0-5.0-0.12","","50"
"18931","audio//part3_pair5.wav","39","audio-slider-response","18","575391","0.0-5.0-0.13","","50"
"32931","audio//part0_pair1.wav","41","audio-slider-response","19","609112","0.0-5.0-0.14","","50"
"25291","audio//part0_pair2.wav","6","audio-slider-response","20","635312","0.0-5.0-0.15","","50"
"29061","audio//part3_pair3.wav","64","audio-slider-response","21","665192","0.0-5.0-0.16","","50"
"20379","audio//part4_pair8.wav","61","audio-slider-response","22","686371","0.0-5.0-0.17","","50"
"24520","audio//part4_pair1.wav","18","audio-slider-response","23","711632","0.0-5.0-0.18","","50"
"27400","audio//part1_pair3.wav","23","audio-slider-response","24","739990","0.0-5.0-0.19","","50"
"29592","audio//part2_pair13.wav","36","audio-slider-response","25","770351","0.0-5.0-0.20","","50"
"19301","audio//part2_pair8.wav","44","audio-slider-response","26","790271","0.0-5.0-0.21","","50"
"16851","audio//part2_pair11.wav","73","audio-slider-response","27","807792","0.0-5.0-0.22","","50"
"18851","audio//part3_pair2.wav","64","audio-slider-response","28","827221","0.0-5.0-0.23","","50"
"29320","audio//part4_pair9.wav","36","audio-slider-response","29","857209","0.0-5.0-0.24","","50"
"24781","audio//part3_pair4.wav","58","audio-slider-response","30","882598","0.0-5.0-0.25","","50"
"22800","audio//part2_pair7.wav","63","audio-slider-response","31","905941","0.0-5.0-0.26","","50"
"35771","audio//part2_pair3.wav","40","audio-slider-response","32","942351","0.0-5.0-0.27","","50"
"22888","audio//part0_pair5.wav","42","audio-slider-response","33","965881","0.0-5.0-0.28","","50"
"19869","audio//part4_pair10.wav","39","audio-slider-response","34","986530","0.0-5.0-0.29","","50"
"18381","audio//part2_pair2.wav","59","audio-slider-response","35","1005591","0.0-5.0-0.30","","50"
"25949","audio//part4_pair7.wav","79","audio-slider-response","36","1032141","0.0-5.0-0.31","","50"
"52629","audio//part1_pair5.wav","62","audio-slider-response","37","1085398","0.0-5.0-0.32","","50"
"39592","audio//part2_pair4.wav","60","audio-slider-response","38","1125870","0.0-5.0-0.33","","50"
"22389","audio//part2_pair10.wav","94","audio-slider-response","39","1148899","0.0-5.0-0.34","","50"
"65171","audio//part0_pair3.wav","67","audio-slider-response","40","1214639","0.0-5.0-0.35","","50"
"18888","audio//part1_pair4.wav","14","audio-slider-response","41","1234491","0.0-5.0-0.36","","50"
"35000","audio//part1_pair2.wav","44","audio-slider-response","42","1270223","0.0-5.0-0.37","","50"
"56952","audio//part4_pair5.wav","58","audio-slider-response","43","1327791","0.0-5.0-0.38","","50"
"35381","audio//part2_pair1.wav","59","audio-slider-response","44","1363831","0.0-5.0-0.39","","50"
"2028","","{""Q0"":""""}","survey-text","45","1365962","0.0-6.0","",""
