"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"23331","audio//part2_pair10.wav","43","audio-slider-response","30","629164","0.0-5.0-0.25","","50"
"26128","audio//part2_pair5.wav","4","audio-slider-response","31","655372","0.0-5.0-0.26","","50"
"22651","audio//part2_pair12.wav","42","audio-slider-response","32","678105","0.0-5.0-0.27","","50"
"16720","audio//part3_pair2.wav","21","audio-slider-response","33","694895","0.0-5.0-0.28","","50"
"27611","audio//part1_pair2.wav","18","audio-slider-response","34","722596","0.0-5.0-0.29","","50"
"21560","audio//part3_pair4.wav","58","audio-slider-response","35","744239","0.0-5.0-0.30","","50"
"16408","audio//part4_pair9.wav","35","audio-slider-response","36","760726","0.0-5.0-0.31","","50"
"22840","audio//part2_pair13.wav","40","audio-slider-response","37","783649","0.0-5.0-0.32","","50"
"20061","audio//part4_pair2.wav","44","audio-slider-response","38","803805","0.0-5.0-0.33","","50"
"43912","audio//part2_pair2.wav","58","audio-slider-response","39","847796","0.0-5.0-0.34","","50"
"25168","audio//part0_pair2.wav","1","audio-slider-response","40","873046","0.0-5.0-0.35","","50"
"16331","audio//part4_pair4.wav","59","audio-slider-response","41","889479","0.0-5.0-0.36","","50"
"22861","audio//part0_pair1.wav","41","audio-slider-response","42","912426","0.0-5.0-0.37","","50"
"18659","audio//part4_pair8.wav","72","audio-slider-response","43","931180","0.0-5.0-0.38","","50"
"19899","audio//part4_pair6.wav","62","audio-slider-response","44","951166","0.0-5.0-0.39","","50"
"1018","","{""Q0"":""""}","survey-text","45","952221","0.0-6.0","",""
