"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"21811","audio//part3_pair3.wav","29","audio-slider-response","32","770175","0.0-5.0-0.27","","50"
"21819","audio//part0_pair6.wav","38","audio-slider-response","33","792082","0.0-5.0-0.28","","50"
"19491","audio//part3_pair1.wav","58","audio-slider-response","34","811652","0.0-5.0-0.29","","50"
"22200","audio//part4_pair4.wav","25","audio-slider-response","35","833932","0.0-5.0-0.30","","50"
"21091","audio//part2_pair12.wav","22","audio-slider-response","36","855105","0.0-5.0-0.31","","50"
"26872","audio//part1_pair4.wav","15","audio-slider-response","37","882062","0.0-5.0-0.32","","50"
"18819","audio//part2_pair3.wav","37","audio-slider-response","38","900967","0.0-5.0-0.33","","50"
"21680","audio//part2_pair1.wav","16","audio-slider-response","39","922717","0.0-5.0-0.34","","50"
"25301","audio//part2_pair7.wav","24","audio-slider-response","40","948097","0.0-5.0-0.35","","50"
"23589","audio//part4_pair8.wav","38","audio-slider-response","41","971774","0.0-5.0-0.36","","50"
"20720","audio//part1_pair2.wav","31","audio-slider-response","42","992580","0.0-5.0-0.37","","50"
"27341","audio//part2_pair9.wav","30","audio-slider-response","43","1020013","0.0-5.0-0.38","","50"
"31749","audio//part4_pair6.wav","28","audio-slider-response","44","1051845","0.0-5.0-0.39","","50"
"1336","","{""Q0"":""""}","survey-text","45","1053207","0.0-6.0","",""
