"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"23098","audio//part3_pair1.wav","57","audio-slider-response","10","242731","0.0-5.0-0.5","","50"
"18239","audio//part2_pair5.wav","41","audio-slider-response","11","261536","0.0-5.0-0.6","","50"
"25226","audio//part2_pair6.wav","62","audio-slider-response","12","287280","0.0-5.0-0.7","","50"
"19940","audio//part4_pair8.wav","62","audio-slider-response","13","308294","0.0-5.0-0.8","","50"
"23359","audio//part2_pair2.wav","79","audio-slider-response","14","332112","0.0-5.0-0.9","","50"
"23888","audio//part4_pair1.wav","32","audio-slider-response","15","356497","0.0-5.0-0.10","","50"
"27008","audio//part1_pair1.wav","40","audio-slider-response","16","384247","0.0-5.0-0.11","","50"
"25620","audio//part3_pair5.wav","31","audio-slider-response","17","410701","0.0-5.0-0.12","","50"
"17438","audio//part0_pair6.wav","75","audio-slider-response","18","428681","0.0-5.0-0.13","","50"
"44742","audio//part2_pair11.wav","76","audio-slider-response","19","474137","0.0-5.0-0.14","","50"
"16385","audio//part0_pair5.wav","100","audio-slider-response","20","491560","0.0-5.0-0.15","","50"
"17827","audio//part2_pair4.wav","37","audio-slider-response","21","510873","0.0-5.0-0.16","","50"
"30691","audio//part4_pair5.wav","60","audio-slider-response","22","542150","0.0-5.0-0.17","","50"
"58439","audio//part0_pair3.wav","42","audio-slider-response","23","601228","0.0-5.0-0.18","","50"
"59771","audio//part2_pair9.wav","38","audio-slider-response","24","662440","0.0-5.0-0.19","","50"
"22985","audio//part2_pair3.wav","33","audio-slider-response","25","686548","0.0-5.0-0.20","","50"
"21420","audio//part4_pair4.wav","64","audio-slider-response","26","708686","0.0-5.0-0.21","","50"
"21818","audio//part4_pair3.wav","59","audio-slider-response","27","731560","0.0-5.0-0.22","","50"
"51476","audio//part1_pair3.wav","62","audio-slider-response","28","783693","0.0-5.0-0.23","","50"
"16280","audio//part3_pair2.wav","21","audio-slider-response","29","804185","0.0-5.0-0.24","","50"
"19525","audio//part3_pair3.wav","23","audio-slider-response","30","824232","0.0-5.0-0.25","","50"
"18001","audio//part2_pair7.wav","18","audio-slider-response","31","842734","0.0-5.0-0.26","","50"
"21478","audio//part0_pair1.wav","20","audio-slider-response","32","864703","0.0-5.0-0.27","","50"
"17691","audio//part2_pair1.wav","19","audio-slider-response","33","882837","0.0-5.0-0.28","","50"
"24404","audio//part2_pair8.wav","41","audio-slider-response","34","908454","0.0-5.0-0.29","","50"
"22718","audio//part0_pair2.wav","33","audio-slider-response","35","932349","0.0-5.0-0.30","","50"
"20471","audio//part4_pair7.wav","16","audio-slider-response","36","953288","0.0-5.0-0.31","","50"
"17543","audio//part4_pair2.wav","24","audio-slider-response","37","972390","0.0-5.0-0.32","","50"
"16730","audio//part3_pair4.wav","15","audio-slider-response","38","989568","0.0-5.0-0.33","","50"
"19685","audio//part1_pair5.wav","24","audio-slider-response","39","1009715","0.0-5.0-0.34","","50"
"19644","audio//part4_pair10.wav","84","audio-slider-response","40","1034296","0.0-5.0-0.35","","50"
"16536","audio//part4_pair6.wav","61","audio-slider-response","41","1051325","0.0-5.0-0.36","","50"
"23252","audio//part0_pair4.wav","24","audio-slider-response","42","1075038","0.0-5.0-0.37","","50"
"18532","audio//part1_pair2.wav","22","audio-slider-response","43","1093992","0.0-5.0-0.38","","50"
"21182","audio//part2_pair10.wav","39","audio-slider-response","44","1116676","0.0-5.0-0.39","","50"
"2511","","{""Q0"":""""}","survey-text","45","1119291","0.0-6.0","",""
