"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order","slider_start"
"20486","audio//part1_pair5.wav","34","audio-slider-response","10","406627","0.0-5.0-0.5","","50"
"22645","audio//part1_pair2.wav","25","audio-slider-response","11","429959","0.0-5.0-0.6","","50"
"17432","audio//part2_pair3.wav","44","audio-slider-response","12","449177","0.0-5.0-0.7","","50"
"26648","audio//part2_pair5.wav","29","audio-slider-response","13","476752","0.0-5.0-0.8","","50"
"21020","audio//part1_pair1.wav","40","audio-slider-response","14","499150","0.0-5.0-0.9","","50"
"17490","audio//part2_pair8.wav","36","audio-slider-response","15","517608","0.0-5.0-0.10","","50"
"69135","audio//part2_pair9.wav","38","audio-slider-response","16","587605","0.0-5.0-0.11","","50"
"22503","audio//part2_pair10.wav","32","audio-slider-response","17","610942","0.0-5.0-0.12","","50"
"18956","audio//part0_pair3.wav","3","audio-slider-response","18","630486","0.0-5.0-0.13","","50"
"25051","audio//part3_pair5.wav","31","audio-slider-response","19","656750","0.0-5.0-0.14","","50"
"19975","audio//part2_pair4.wav","31","audio-slider-response","20","677681","0.0-5.0-0.15","","50"
"19154","audio//part1_pair3.wav","15","audio-slider-response","21","697545","0.0-5.0-0.16","","50"
"22216","audio//part1_pair4.wav","11","audio-slider-response","22","721367","0.0-5.0-0.17","","50"
"25385","audio//part2_pair2.wav","38","audio-slider-response","23","747289","0.0-5.0-0.18","","50"
"21383","audio//part2_pair6.wav","11","audio-slider-response","24","770118","0.0-5.0-0.19","","50"
"25301","audio//part2_pair1.wav","10","audio-slider-response","25","796271","0.0-5.0-0.20","","50"
"19937","audio//part4_pair4.wav","9","audio-slider-response","26","817102","0.0-5.0-0.21","","50"
"17302","audio//part2_pair11.wav","24","audio-slider-response","27","835167","0.0-5.0-0.22","","50"
"17850","audio//part3_pair6.wav","36","audio-slider-response","28","853530","0.0-5.0-0.23","","50"
"20373","audio//part4_pair1.wav","24","audio-slider-response","29","874571","0.0-5.0-0.24","","50"
"16808","audio//part4_pair2.wav","20","audio-slider-response","30","892837","0.0-5.0-0.25","","50"
"19934","audio//part4_pair9.wav","46","audio-slider-response","31","913325","0.0-5.0-0.26","","50"
"22590","audio//part3_pair3.wav","72","audio-slider-response","32","936711","0.0-5.0-0.27","","50"
"18756","audio//part0_pair1.wav","35","audio-slider-response","33","956067","0.0-5.0-0.28","","50"
"17087","audio//part2_pair7.wav","20","audio-slider-response","34","974581","0.0-5.0-0.29","","50"
"17865","audio//part0_pair6.wav","42","audio-slider-response","35","993398","0.0-5.0-0.30","","50"
"19229","audio//part4_pair7.wav","35","audio-slider-response","36","1013284","0.0-5.0-0.31","","50"
"18828","audio//part4_pair8.wav","53","audio-slider-response","37","1033164","0.0-5.0-0.32","","50"
"17258","audio//part4_pair6.wav","26","audio-slider-response","38","1051299","0.0-5.0-0.33","","50"
"16846","audio//part3_pair4.wav","9","audio-slider-response","39","1069508","0.0-5.0-0.34","","50"
"13261","audio//part3_pair2.wav","37","audio-slider-response","40","1083626","0.0-5.0-0.35","","50"
"19943","audio//part0_pair5.wav","24","audio-slider-response","41","1105045","0.0-5.0-0.36","","50"
"17560","audio//part0_pair4.wav","23","audio-slider-response","42","1124015","0.0-5.0-0.37","","50"
"21667","audio//part4_pair10.wav","55","audio-slider-response","43","1146961","0.0-5.0-0.38","","50"
"19432","audio//part4_pair3.wav","29","audio-slider-response","44","1168446","0.0-5.0-0.39","","50"
"9597","","{""Q0"":""""}","survey-text","45","1178150","0.0-6.0","",""
